entity_id,entity_type,imei,imsi,timestamp,tower_id,source_file
9137678825,phone,IMEI-2620552136,IMSI-7994288521,2026-07-15T13:07:00,TWR-120,telecom_cdr.csv
9615796546,phone,IMEI-6950112498,IMSI-4491718898,2026-08-15T21:52:00,TWR-136,telecom_cdr.csv
9998681300,phone,IMEI-1085727773,IMSI-8554311851,2026-08-24T02:10:00,TWR-175,telecom_cdr.csv
9770093141,phone,IMEI-0840929222,IMSI-0710788208,2026-08-25T01:44:00,TWR-126,telecom_cdr.csv
9108870955,phone,IMEI-9681629163,IMSI-6874905123,2026-07-26T21:54:00,TWR-172,telecom_cdr.csv
9325983817,phone,IMEI-3400499804,IMSI-0005369733,2026-07-12T13:30:00,TWR-132,telecom_cdr.csv
9383110351,phone,IMEI-6993339985,IMSI-0148259083,2026-07-29T14:41:00,TWR-130,telecom_cdr.csv
9515434515,phone,IMEI-0855362648,IMSI-2150782919,2026-07-07T01:26:00,TWR-183,telecom_cdr.csv
9854947319,phone,IMEI-7644654409,IMSI-0430181971,2026-07-02T14:59:00,TWR-119,telecom_cdr.csv
9295361047,phone,IMEI-1434102396,IMSI-8150726368,2026-07-03T18:10:00,TWR-115,telecom_cdr.csv
9727226471,phone,IMEI-0422532958,IMSI-5584133490,2026-07-22T23:44:00,TWR-168,telecom_cdr.csv
9556161246,phone,IMEI-9232058172,IMSI-6240572973,2026-08-19T20:18:00,TWR-131,telecom_cdr.csv
9904220310,phone,IMEI-2722872527,IMSI-2398195726,2026-08-12T13:22:00,TWR-146,telecom_cdr.csv
9308845429,phone,IMEI-7694229206,IMSI-6769302918,2026-08-25T08:10:00,TWR-107,telecom_cdr.csv
9616289158,phone,IMEI-6168573146,IMSI-5464383581,2026-07-20T11:16:00,TWR-162,telecom_cdr.csv
9540384926,phone,IMEI-7271453186,IMSI-5137182255,2026-07-08T00:16:00,TWR-155,telecom_cdr.csv
9738711379,phone,IMEI-3555194118,IMSI-8673754743,2026-08-28T19:35:00,TWR-193,telecom_cdr.csv
9423639948,phone,IMEI-4618232726,IMSI-5795032358,2026-08-17T23:12:00,TWR-122,telecom_cdr.csv
9712239771,phone,IMEI-6711935640,IMSI-2848165980,2026-08-13T22:55:00,TWR-187,telecom_cdr.csv
9076549771,phone,IMEI-7566490472,IMSI-1671036883,2026-07-06T14:53:00,TWR-177,telecom_cdr.csv
9013502707,phone,IMEI-7216113408,IMSI-9257382205,2026-07-02T21:33:00,TWR-191,telecom_cdr.csv
9694458096,phone,IMEI-8042671714,IMSI-3468585288,2026-08-23T15:51:00,TWR-185,telecom_cdr.csv
9988853930,phone,IMEI-2215295848,IMSI-3024275776,2026-08-11T19:59:00,TWR-137,telecom_cdr.csv
9947875390,phone,IMEI-5793611595,IMSI-7730889722,2026-08-20T16:03:00,TWR-112,telecom_cdr.csv
9992206411,phone,IMEI-9575813014,IMSI-2848717749,2026-07-03T16:54:00,TWR-106,telecom_cdr.csv
9559321940,phone,IMEI-7522970723,IMSI-5449490568,2026-07-27T06:26:00,TWR-168,telecom_cdr.csv
9343802201,phone,IMEI-4165891380,IMSI-8876719017,2026-08-03T20:46:00,TWR-139,telecom_cdr.csv
9339899280,phone,IMEI-3287756597,IMSI-4213052281,2026-07-16T15:33:00,TWR-193,telecom_cdr.csv
9794873598,phone,IMEI-9565272965,IMSI-7344759078,2026-07-06T18:36:00,TWR-140,telecom_cdr.csv
9892098543,phone,IMEI-6260110809,IMSI-1781817009,2026-07-27T23:41:00,TWR-166,telecom_cdr.csv
9556214443,phone,IMEI-2843068024,IMSI-4172224634,2026-07-03T04:45:00,TWR-167,telecom_cdr.csv
9336062305,phone,IMEI-9695468778,IMSI-0723325237,2026-07-29T07:26:00,TWR-193,telecom_cdr.csv
9744055026,phone,IMEI-1615000391,IMSI-6960935422,2026-08-24T13:46:00,TWR-147,telecom_cdr.csv
9572427103,phone,IMEI-5634470338,IMSI-3624256035,2026-08-16T08:21:00,TWR-154,telecom_cdr.csv
9921873448,phone,IMEI-5665790813,IMSI-0402416184,2026-07-15T20:21:00,TWR-134,telecom_cdr.csv
9988913278,phone,IMEI-1929211316,IMSI-7740745614,2026-08-15T19:07:00,TWR-148,telecom_cdr.csv
9934372835,phone,IMEI-0534620831,IMSI-0744642868,2026-07-24T17:49:00,TWR-131,telecom_cdr.csv
9818185597,phone,IMEI-6947319270,IMSI-7010750205,2026-07-07T15:23:00,TWR-199,telecom_cdr.csv
9770179112,phone,IMEI-6822011905,IMSI-6712582001,2026-07-27T23:36:00,TWR-176,telecom_cdr.csv
9910619958,phone,IMEI-5465799488,IMSI-1223516197,2026-08-19T15:28:00,TWR-106,telecom_cdr.csv
9597685625,phone,IMEI-4686630566,IMSI-6009527101,2026-08-04T10:29:00,TWR-100,telecom_cdr.csv
9453985457,phone,IMEI-7011184507,IMSI-0842416682,2026-08-17T15:29:00,TWR-155,telecom_cdr.csv
9640649508,phone,IMEI-3446472023,IMSI-8364758084,2026-08-12T20:49:00,TWR-160,telecom_cdr.csv
9892098543,phone,IMEI-6260110809,IMSI-1781817009,2026-08-28T21:50:00,TWR-169,telecom_cdr.csv
9822745513,phone,IMEI-0197789236,IMSI-6673910180,2026-07-28T03:28:00,TWR-184,telecom_cdr.csv
9337047649,phone,IMEI-1256700988,IMSI-3177469602,2026-08-24T08:23:00,TWR-122,telecom_cdr.csv
9526824044,phone,IMEI-1327895693,IMSI-4016492938,2026-08-18T16:57:00,TWR-115,telecom_cdr.csv
9048233130,phone,IMEI-7341196897,IMSI-1521336548,2026-07-30T04:57:00,TWR-134,telecom_cdr.csv
9204871729,phone,IMEI-9592712584,IMSI-1866308160,2026-08-02T09:30:00,TWR-164,telecom_cdr.csv
9726000597,phone,IMEI-6249744605,IMSI-9074747716,2026-07-10T01:05:00,TWR-172,telecom_cdr.csv
9615796546,phone,IMEI-6950112498,IMSI-4491718898,2026-08-25T02:59:00,TWR-198,telecom_cdr.csv
9891712996,phone,IMEI-2417841663,IMSI-9782591182,2026-07-29T12:26:00,TWR-177,telecom_cdr.csv
9750044653,phone,IMEI-5285840303,IMSI-4825043815,2026-08-20T10:20:00,TWR-166,telecom_cdr.csv
9992557047,phone,IMEI-1485764275,IMSI-3547588134,2026-08-28T04:48:00,TWR-134,telecom_cdr.csv
9368290911,phone,IMEI-2438192926,IMSI-4864644779,2026-08-02T13:16:00,TWR-149,telecom_cdr.csv
9925397865,phone,IMEI-3898523377,IMSI-3949130418,2026-08-15T19:44:00,TWR-158,telecom_cdr.csv
9487658493,phone,IMEI-2481422094,IMSI-4940339494,2026-07-20T05:26:00,TWR-143,telecom_cdr.csv
9374975071,phone,IMEI-5214418241,IMSI-5649990038,2026-08-10T10:30:00,TWR-192,telecom_cdr.csv
9048184584,phone,IMEI-5556194327,IMSI-0612124765,2026-08-20T07:04:00,TWR-138,telecom_cdr.csv
9404914720,phone,IMEI-4090015656,IMSI-1193307735,2026-08-12T01:47:00,TWR-152,telecom_cdr.csv
9514716369,phone,IMEI-5142856644,IMSI-6005250896,2026-08-24T00:39:00,TWR-167,telecom_cdr.csv
9021337833,phone,IMEI-4115577692,IMSI-3726160042,2026-07-09T01:44:00,TWR-146,telecom_cdr.csv
9661642277,phone,IMEI-5076705064,IMSI-3132738024,2026-08-24T06:23:00,TWR-154,telecom_cdr.csv
9904220310,phone,IMEI-2722872527,IMSI-2398195726,2026-08-29T00:20:00,TWR-152,telecom_cdr.csv
9408119185,phone,IMEI-4825774962,IMSI-9490109164,2026-08-05T17:16:00,TWR-168,telecom_cdr.csv
9027966628,phone,IMEI-8703759095,IMSI-8536513390,2026-07-07T01:59:00,TWR-192,telecom_cdr.csv
9597685625,phone,IMEI-4686630566,IMSI-6009527101,2026-07-07T01:43:00,TWR-112,telecom_cdr.csv
9352364431,phone,IMEI-3618044238,IMSI-2314274818,2026-08-20T15:33:00,TWR-129,telecom_cdr.csv
9052248897,phone,IMEI-9323304340,IMSI-9102154726,2026-08-19T22:06:00,TWR-160,telecom_cdr.csv
9861985877,phone,IMEI-9327146095,IMSI-9462811342,2026-07-07T00:34:00,TWR-103,telecom_cdr.csv
9278250200,phone,IMEI-3513691866,IMSI-2323998667,2026-08-17T20:47:00,TWR-195,telecom_cdr.csv
9905828031,phone,IMEI-0781238549,IMSI-4012237783,2026-08-03T20:59:00,TWR-145,telecom_cdr.csv
9955906003,phone,IMEI-1668929709,IMSI-5340833279,2026-07-13T00:01:00,TWR-150,telecom_cdr.csv
9282096728,phone,IMEI-0338852094,IMSI-8039563622,2026-07-18T21:54:00,TWR-191,telecom_cdr.csv
9438228471,phone,IMEI-2556385327,IMSI-2629554072,2026-08-15T10:36:00,TWR-179,telecom_cdr.csv
9199512086,phone,IMEI-5121587690,IMSI-5876472024,2026-07-15T21:26:00,TWR-125,telecom_cdr.csv
9350335680,phone,IMEI-5155214360,IMSI-3276562475,2026-07-08T06:13:00,TWR-104,telecom_cdr.csv
9502624719,phone,IMEI-5003891237,IMSI-9635494234,2026-08-28T06:17:00,TWR-163,telecom_cdr.csv
9563850020,phone,IMEI-6954138012,IMSI-9172128616,2026-08-19T05:48:00,TWR-120,telecom_cdr.csv
9451862998,phone,IMEI-9724228223,IMSI-1335168885,2026-08-23T11:21:00,TWR-106,telecom_cdr.csv
9658966573,phone,IMEI-5717676475,IMSI-7649468920,2026-07-15T11:28:00,TWR-119,telecom_cdr.csv
9153514440,phone,IMEI-2811772442,IMSI-9051485715,2026-07-07T02:44:00,TWR-146,telecom_cdr.csv
9665069854,phone,IMEI-0252360147,IMSI-4268227945,2026-07-10T07:09:00,TWR-111,telecom_cdr.csv
9785939510,phone,IMEI-9982973259,IMSI-4386805117,2026-08-24T14:08:00,TWR-117,telecom_cdr.csv
9495458890,phone,IMEI-3956570514,IMSI-8329041151,2026-07-19T09:21:00,TWR-117,telecom_cdr.csv
9036057232,phone,IMEI-9429354641,IMSI-9250384488,2026-08-29T15:18:00,TWR-152,telecom_cdr.csv
9589598530,phone,IMEI-7679253762,IMSI-8549930085,2026-07-24T13:34:00,TWR-185,telecom_cdr.csv
9053036677,phone,IMEI-5162495928,IMSI-8796626944,2026-08-09T18:33:00,TWR-180,telecom_cdr.csv
9736840619,phone,IMEI-3896393685,IMSI-6630274421,2026-08-09T23:09:00,TWR-179,telecom_cdr.csv
9391686645,phone,IMEI-0016973796,IMSI-5574013757,2026-07-04T08:46:00,TWR-114,telecom_cdr.csv
9352364431,phone,IMEI-3618044238,IMSI-2314274818,2026-07-13T22:27:00,TWR-169,telecom_cdr.csv
9315946182,phone,IMEI-6030513471,IMSI-7062121670,2026-07-31T12:00:00,TWR-197,telecom_cdr.csv
9992206411,phone,IMEI-9575813014,IMSI-2848717749,2026-08-16T03:46:00,TWR-179,telecom_cdr.csv
9763919028,phone,IMEI-1250460694,IMSI-0177010406,2026-07-20T21:21:00,TWR-140,telecom_cdr.csv
9941262446,phone,IMEI-4415336975,IMSI-5893841131,2026-07-23T05:38:00,TWR-119,telecom_cdr.csv
9213633365,phone,IMEI-6550090413,IMSI-3490436468,2026-07-25T00:48:00,TWR-179,telecom_cdr.csv
9309176245,phone,IMEI-1715753190,IMSI-0042972767,2026-08-18T20:47:00,TWR-192,telecom_cdr.csv
9892195305,phone,IMEI-3482362498,IMSI-1721450403,2026-08-30T08:56:00,TWR-156,telecom_cdr.csv
9266407928,phone,IMEI-1315633685,IMSI-6515307291,2026-07-29T07:47:00,TWR-136,telecom_cdr.csv
9327888369,phone,IMEI-7698981986,IMSI-6354953088,2026-07-16T16:18:00,TWR-114,telecom_cdr.csv
9638941365,phone,IMEI-2621969989,IMSI-9903756052,2026-08-08T01:41:00,TWR-185,telecom_cdr.csv
9562679527,phone,IMEI-5177175824,IMSI-9150100589,2026-08-04T12:24:00,TWR-141,telecom_cdr.csv
9798271778,phone,IMEI-6338109511,IMSI-1483709143,2026-07-26T23:28:00,TWR-179,telecom_cdr.csv
9023392439,phone,IMEI-9298268023,IMSI-3857347696,2026-07-19T03:20:00,TWR-162,telecom_cdr.csv
9274895219,phone,IMEI-6908873368,IMSI-1806085875,2026-07-09T09:57:00,TWR-179,telecom_cdr.csv
9950780803,phone,IMEI-7161278708,IMSI-9020949409,2026-08-19T23:05:00,TWR-117,telecom_cdr.csv
9763919028,phone,IMEI-1250460694,IMSI-0177010406,2026-07-02T07:48:00,TWR-112,telecom_cdr.csv
9587008315,phone,IMEI-6690962209,IMSI-8838843771,2026-08-19T09:14:00,TWR-106,telecom_cdr.csv
9917643972,phone,IMEI-7312323584,IMSI-2916220010,2026-07-22T16:02:00,TWR-137,telecom_cdr.csv
9413409595,phone,IMEI-9198245592,IMSI-6918675312,2026-08-26T18:19:00,TWR-172,telecom_cdr.csv
9036057232,phone,IMEI-9429354641,IMSI-9250384488,2026-08-20T23:15:00,TWR-190,telecom_cdr.csv
9024707036,phone,IMEI-7347992008,IMSI-2888843616,2026-08-01T00:11:00,TWR-199,telecom_cdr.csv
9330434633,phone,IMEI-6280159530,IMSI-5327982527,2026-08-11T04:24:00,TWR-103,telecom_cdr.csv
9297302785,phone,IMEI-2740413006,IMSI-0517009830,2026-07-01T10:14:00,TWR-143,telecom_cdr.csv
9119797995,phone,IMEI-5706195678,IMSI-2254105709,2026-08-27T05:30:00,TWR-131,telecom_cdr.csv
9692552797,phone,IMEI-1764458848,IMSI-3966457784,2026-07-24T04:56:00,TWR-117,telecom_cdr.csv
9865140121,phone,IMEI-1159589835,IMSI-9020928984,2026-07-26T01:29:00,TWR-128,telecom_cdr.csv
9826643843,phone,IMEI-5842341203,IMSI-6447263513,2026-07-10T08:28:00,TWR-155,telecom_cdr.csv
9416151222,phone,IMEI-8768119539,IMSI-3558405416,2026-08-03T17:11:00,TWR-131,telecom_cdr.csv
9705629519,phone,IMEI-5783109870,IMSI-4275222475,2026-07-23T22:42:00,TWR-152,telecom_cdr.csv
9891184672,phone,IMEI-0027364086,IMSI-7196040460,2026-07-06T15:03:00,TWR-134,telecom_cdr.csv
9714201071,phone,IMEI-1215109801,IMSI-4981486433,2026-07-08T01:13:00,TWR-198,telecom_cdr.csv
9884354408,phone,IMEI-7604202714,IMSI-6855329343,2026-08-01T02:00:00,TWR-140,telecom_cdr.csv
9175658769,phone,IMEI-8543351535,IMSI-7093605695,2026-08-07T22:30:00,TWR-108,telecom_cdr.csv
9036057232,phone,IMEI-9429354641,IMSI-9250384488,2026-08-09T05:09:00,TWR-153,telecom_cdr.csv
9974178400,phone,IMEI-3032999856,IMSI-7707871191,2026-08-07T07:35:00,TWR-137,telecom_cdr.csv
9656939039,phone,IMEI-1635032031,IMSI-7154819630,2026-08-21T17:48:00,TWR-192,telecom_cdr.csv
9717964393,phone,IMEI-1336166221,IMSI-3798227162,2026-08-17T23:34:00,TWR-120,telecom_cdr.csv
9402438050,phone,IMEI-2411119216,IMSI-4050734844,2026-07-15T01:59:00,TWR-145,telecom_cdr.csv
9213278016,phone,IMEI-4465904654,IMSI-5277064654,2026-08-15T16:24:00,TWR-131,telecom_cdr.csv
9680479553,phone,IMEI-8242039321,IMSI-2319158333,2026-07-30T21:30:00,TWR-192,telecom_cdr.csv
9413409595,phone,IMEI-9198245592,IMSI-6918675312,2026-08-15T22:42:00,TWR-159,telecom_cdr.csv
9265230098,phone,IMEI-5253328564,IMSI-5469787294,2026-07-31T03:27:00,TWR-163,telecom_cdr.csv
9462913511,phone,IMEI-4151442350,IMSI-8392395095,2026-07-07T09:20:00,TWR-190,telecom_cdr.csv
9284186415,phone,IMEI-4710802736,IMSI-5006523315,2026-08-22T00:39:00,TWR-178,telecom_cdr.csv
9615796546,phone,IMEI-6950112498,IMSI-4491718898,2026-08-23T03:43:00,TWR-197,telecom_cdr.csv
9726000597,phone,IMEI-6249744605,IMSI-9074747716,2026-07-25T10:38:00,TWR-154,telecom_cdr.csv
9522749968,phone,IMEI-0656456428,IMSI-9041268584,2026-07-24T13:23:00,TWR-149,telecom_cdr.csv
9921873448,phone,IMEI-5665790813,IMSI-0402416184,2026-07-23T08:37:00,TWR-134,telecom_cdr.csv
9691975020,phone,IMEI-0423872955,IMSI-5976317406,2026-07-14T08:00:00,TWR-109,telecom_cdr.csv
9863248414,phone,IMEI-5696212355,IMSI-2774984289,2026-07-05T06:15:00,TWR-115,telecom_cdr.csv
9522749968,phone,IMEI-0656456428,IMSI-9041268584,2026-08-29T06:20:00,TWR-183,telecom_cdr.csv
9960574125,phone,IMEI-3834356980,IMSI-0974141228,2026-07-17T20:17:00,TWR-147,telecom_cdr.csv
9227813809,phone,IMEI-6753587083,IMSI-5640922283,2026-07-30T07:52:00,TWR-115,telecom_cdr.csv
9720831826,phone,IMEI-3676577295,IMSI-6888150973,2026-08-20T08:35:00,TWR-100,telecom_cdr.csv
9282096728,phone,IMEI-0338852094,IMSI-8039563622,2026-07-22T04:10:00,TWR-117,telecom_cdr.csv
9120560038,phone,IMEI-3838943069,IMSI-0043196108,2026-08-25T14:05:00,TWR-104,telecom_cdr.csv
9521820994,phone,IMEI-2715093351,IMSI-4565984056,2026-07-04T06:40:00,TWR-156,telecom_cdr.csv
9240686122,phone,IMEI-1874062615,IMSI-1070586963,2026-07-12T05:29:00,TWR-102,telecom_cdr.csv
9031225357,phone,IMEI-2401507627,IMSI-0587460249,2026-07-29T23:56:00,TWR-111,telecom_cdr.csv
9330833334,phone,IMEI-5153766162,IMSI-9581629746,2026-07-01T11:37:00,TWR-109,telecom_cdr.csv
9240686122,phone,IMEI-1874062615,IMSI-1070586963,2026-08-23T20:04:00,TWR-116,telecom_cdr.csv
9857618754,phone,IMEI-3804104516,IMSI-6750827644,2026-07-03T04:23:00,TWR-177,telecom_cdr.csv
9048184584,phone,IMEI-5556194327,IMSI-0612124765,2026-07-04T11:45:00,TWR-199,telecom_cdr.csv
9904220310,phone,IMEI-2722872527,IMSI-2398195726,2026-07-17T20:07:00,TWR-166,telecom_cdr.csv
9651699247,phone,IMEI-7391912109,IMSI-5628934186,2026-08-17T15:25:00,TWR-155,telecom_cdr.csv
9067351927,phone,IMEI-4914192402,IMSI-3482142797,2026-07-13T12:28:00,TWR-185,telecom_cdr.csv
9541651533,phone,IMEI-2784957791,IMSI-6154638039,2026-07-11T04:40:00,TWR-127,telecom_cdr.csv
9317391614,phone,IMEI-6828927460,IMSI-9770511551,2026-08-14T23:00:00,TWR-144,telecom_cdr.csv
9189008337,phone,IMEI-8173120002,IMSI-6240414156,2026-08-12T06:05:00,TWR-136,telecom_cdr.csv
9861985877,phone,IMEI-9327146095,IMSI-9462811342,2026-08-14T03:06:00,TWR-199,telecom_cdr.csv
9664697473,phone,IMEI-1894647082,IMSI-2726219324,2026-08-30T03:08:00,TWR-173,telecom_cdr.csv
9052116857,phone,IMEI-9870175705,IMSI-0972807590,2026-08-03T19:00:00,TWR-111,telecom_cdr.csv
9905828031,phone,IMEI-0781238549,IMSI-4012237783,2026-07-18T15:10:00,TWR-191,telecom_cdr.csv
9423639948,phone,IMEI-4618232726,IMSI-5795032358,2026-07-13T08:56:00,TWR-106,telecom_cdr.csv
9623092322,phone,IMEI-7334352130,IMSI-2719759170,2026-07-10T12:56:00,TWR-109,telecom_cdr.csv
9373613848,phone,IMEI-8051756948,IMSI-5607949860,2026-07-28T15:01:00,TWR-132,telecom_cdr.csv
9206752746,phone,IMEI-5711397258,IMSI-7467067157,2026-07-05T21:27:00,TWR-149,telecom_cdr.csv
9457706949,phone,IMEI-5357510705,IMSI-1859824507,2026-07-02T01:56:00,TWR-180,telecom_cdr.csv
9451525376,phone,IMEI-8511467861,IMSI-3331904361,2026-07-16T01:28:00,TWR-183,telecom_cdr.csv
9241105711,phone,IMEI-9803656515,IMSI-7082186948,2026-08-01T12:33:00,TWR-116,telecom_cdr.csv
9013502707,phone,IMEI-7216113408,IMSI-9257382205,2026-07-04T14:17:00,TWR-191,telecom_cdr.csv
9587103048,phone,IMEI-7484745666,IMSI-4961482864,2026-07-03T15:19:00,TWR-176,telecom_cdr.csv
9508938741,phone,IMEI-9782977522,IMSI-4163791422,2026-08-20T19:06:00,TWR-190,telecom_cdr.csv
9111007715,phone,IMEI-2993553676,IMSI-6251384966,2026-08-23T04:31:00,TWR-133,telecom_cdr.csv
9402438050,phone,IMEI-2411119216,IMSI-4050734844,2026-08-25T16:42:00,TWR-194,telecom_cdr.csv
9822745513,phone,IMEI-0197789236,IMSI-6673910180,2026-08-23T16:18:00,TWR-119,telecom_cdr.csv
9524486938,phone,IMEI-7566819896,IMSI-3731294120,2026-07-29T23:10:00,TWR-109,telecom_cdr.csv
9291560480,phone,IMEI-6197984381,IMSI-7712208365,2026-07-31T13:34:00,TWR-122,telecom_cdr.csv
9232997749,phone,IMEI-4003336104,IMSI-2045768429,2026-08-30T02:58:00,TWR-122,telecom_cdr.csv
9712239771,phone,IMEI-6711935640,IMSI-2848165980,2026-08-28T20:07:00,TWR-176,telecom_cdr.csv
9566917456,phone,IMEI-2146515992,IMSI-4568631912,2026-07-14T22:23:00,TWR-166,telecom_cdr.csv
9929695123,phone,IMEI-9345104318,IMSI-1253544220,2026-08-09T23:51:00,TWR-103,telecom_cdr.csv
9241105711,phone,IMEI-9803656515,IMSI-7082186948,2026-08-08T05:56:00,TWR-190,telecom_cdr.csv
9084209783,phone,IMEI-7684964261,IMSI-7877783732,2026-08-08T05:30:00,TWR-120,telecom_cdr.csv
9705629519,phone,IMEI-5783109870,IMSI-4275222475,2026-07-07T17:44:00,TWR-118,telecom_cdr.csv
9373613848,phone,IMEI-8051756948,IMSI-5607949860,2026-07-06T03:21:00,TWR-195,telecom_cdr.csv
9271253582,phone,IMEI-9510152690,IMSI-1089208945,2026-07-21T08:21:00,TWR-170,telecom_cdr.csv
9375742874,phone,IMEI-3310813747,IMSI-0244709152,2026-07-30T02:23:00,TWR-147,telecom_cdr.csv
9631036891,phone,IMEI-7085159885,IMSI-0555365475,2026-07-16T04:17:00,TWR-167,telecom_cdr.csv
9222717235,phone,IMEI-7219658148,IMSI-5782307767,2026-07-04T16:36:00,TWR-170,telecom_cdr.csv
9808579845,phone,IMEI-8087040989,IMSI-5392371679,2026-08-10T01:07:00,TWR-152,telecom_cdr.csv
9260628721,phone,IMEI-9994080845,IMSI-6080368639,2026-07-07T13:30:00,TWR-199,telecom_cdr.csv
9622739459,phone,IMEI-2489524924,IMSI-8155071615,2026-07-23T04:07:00,TWR-115,telecom_cdr.csv
9014685172,phone,IMEI-5531176811,IMSI-1537511506,2026-07-21T23:40:00,TWR-171,telecom_cdr.csv
9965191353,phone,IMEI-5893787421,IMSI-6214960586,2026-08-12T02:46:00,TWR-101,telecom_cdr.csv
9364540204,phone,IMEI-7194965681,IMSI-8534759259,2026-08-22T20:39:00,TWR-153,telecom_cdr.csv
9648241344,phone,IMEI-7323143108,IMSI-5974837539,2026-08-03T11:00:00,TWR-135,telecom_cdr.csv
9127329558,phone,IMEI-1654779888,IMSI-2383936311,2026-07-05T12:53:00,TWR-101,telecom_cdr.csv
9349352957,phone,IMEI-7200206606,IMSI-3990469045,2026-08-15T04:39:00,TWR-142,telecom_cdr.csv
9704583586,phone,IMEI-5888293752,IMSI-2725537131,2026-07-22T17:11:00,TWR-193,telecom_cdr.csv
9820738580,phone,IMEI-2072111637,IMSI-2740076038,2026-07-11T19:33:00,TWR-109,telecom_cdr.csv
9078522433,phone,IMEI-7634964095,IMSI-5330377572,2026-07-20T11:13:00,TWR-193,telecom_cdr.csv
9784541701,phone,IMEI-4794903435,IMSI-6935154833,2026-08-16T18:52:00,TWR-149,telecom_cdr.csv
9622739459,phone,IMEI-2489524924,IMSI-8155071615,2026-08-13T15:10:00,TWR-191,telecom_cdr.csv
9052861995,phone,IMEI-9123454088,IMSI-1139166697,2026-07-26T00:06:00,TWR-183,telecom_cdr.csv
9129555777,phone,IMEI-0062479692,IMSI-9993459649,2026-07-22T02:24:00,TWR-145,telecom_cdr.csv
9797449946,phone,IMEI-6504289074,IMSI-8867604255,2026-07-26T21:22:00,TWR-156,telecom_cdr.csv
9884354408,phone,IMEI-7604202714,IMSI-6855329343,2026-07-10T09:09:00,TWR-194,telecom_cdr.csv
9429522889,phone,IMEI-3067396449,IMSI-4994327666,2026-07-28T14:48:00,TWR-182,telecom_cdr.csv
9485847011,phone,IMEI-3616414782,IMSI-7156462613,2026-07-27T19:57:00,TWR-178,telecom_cdr.csv
9884520326,phone,IMEI-6766495534,IMSI-2318830436,2026-07-17T16:01:00,TWR-120,telecom_cdr.csv
9904220310,phone,IMEI-2722872527,IMSI-2398195726,2026-08-14T18:14:00,TWR-108,telecom_cdr.csv
9768160718,phone,IMEI-6553496821,IMSI-9218665983,2026-07-30T18:49:00,TWR-126,telecom_cdr.csv
9204871729,phone,IMEI-9592712584,IMSI-1866308160,2026-07-15T01:01:00,TWR-129,telecom_cdr.csv
9114968431,phone,IMEI-8769080055,IMSI-7754791819,2026-07-31T05:24:00,TWR-199,telecom_cdr.csv
9081392335,phone,IMEI-0599539452,IMSI-3735337330,2026-08-21T07:53:00,TWR-138,telecom_cdr.csv
9954882339,phone,IMEI-9986404688,IMSI-6508308241,2026-07-15T17:01:00,TWR-176,telecom_cdr.csv
9522749968,phone,IMEI-0656456428,IMSI-9041268584,2026-07-16T15:27:00,TWR-170,telecom_cdr.csv
9527246581,phone,IMEI-0569622581,IMSI-1016823223,2026-08-16T07:06:00,TWR-161,telecom_cdr.csv
9738711379,phone,IMEI-3555194118,IMSI-8673754743,2026-08-26T09:01:00,TWR-171,telecom_cdr.csv
9795042893,phone,IMEI-4741789434,IMSI-9532058629,2026-08-06T08:41:00,TWR-178,telecom_cdr.csv
9793735024,phone,IMEI-1156568196,IMSI-6997607466,2026-08-17T15:06:00,TWR-103,telecom_cdr.csv
9248477233,phone,IMEI-6563078851,IMSI-9115160463,2026-07-15T22:56:00,TWR-112,telecom_cdr.csv
9814631059,phone,IMEI-4248529289,IMSI-4803891302,2026-07-15T03:29:00,TWR-111,telecom_cdr.csv
9973381637,phone,IMEI-4477037948,IMSI-0565775093,2026-08-26T00:00:00,TWR-111,telecom_cdr.csv
9052116857,phone,IMEI-9870175705,IMSI-0972807590,2026-07-29T22:44:00,TWR-194,telecom_cdr.csv
9333160902,phone,IMEI-5413904982,IMSI-4084583797,2026-08-21T09:55:00,TWR-161,telecom_cdr.csv
9884354408,phone,IMEI-7604202714,IMSI-6855329343,2026-08-23T16:14:00,TWR-128,telecom_cdr.csv
9089204157,phone,IMEI-1891015126,IMSI-6860080383,2026-07-02T12:00:00,TWR-167,telecom_cdr.csv
9200234695,phone,IMEI-3610403394,IMSI-1168400464,2026-08-11T10:13:00,TWR-170,telecom_cdr.csv
9905802164,phone,IMEI-7145647193,IMSI-1216365150,2026-08-08T20:33:00,TWR-119,telecom_cdr.csv
9763919028,phone,IMEI-1250460694,IMSI-0177010406,2026-07-07T00:16:00,TWR-138,telecom_cdr.csv
9200375438,phone,IMEI-4397382276,IMSI-3873692961,2026-07-30T22:46:00,TWR-189,telecom_cdr.csv
9215138019,phone,IMEI-1469630754,IMSI-5640016715,2026-07-05T21:13:00,TWR-128,telecom_cdr.csv
9992023872,phone,IMEI-6123307024,IMSI-3912797421,2026-07-13T06:53:00,TWR-141,telecom_cdr.csv
9816663121,phone,IMEI-9378559839,IMSI-7894632512,2026-08-05T21:28:00,TWR-137,telecom_cdr.csv
9919108073,phone,IMEI-7816291043,IMSI-1715663547,2026-07-18T02:31:00,TWR-136,telecom_cdr.csv
9198393549,phone,IMEI-3816300190,IMSI-6270974989,2026-07-03T13:16:00,TWR-113,telecom_cdr.csv
9052116857,phone,IMEI-9870175705,IMSI-0972807590,2026-08-20T09:08:00,TWR-133,telecom_cdr.csv
